customer_id,home_market,signup_date,age_group,income_group,home_area_type,acquisition_channel,device,loyalty_member,prior_rides,prior_spend,prior_promotions_used,days_since_last_ride,prior_avg_rating,prior_complaints
C04981,Grand Junction,2023-11-04,45-54,$90k-$124k,Inner suburb,Organic,iOS,0,5,123.82,3,32,4.33,0
C04982,Riverton,2023-12-31,25-34,$35k-$59k,Urban core,Organic,Android,0,2,31.65,2,17,4.76,0
C04983,Riverton,2022-05-20,25-34,Under $35k,Inner suburb,Social media,iOS,0,3,66.99,3,84,4.73,0
C04984,Lake City,2023-08-28,55-64,$90k-$124k,Inner suburb,Referral,Android,0,1,28.08,0,37,4.37,0
C04985,Northport,2024-02-07,18-24,$90k-$124k,Inner suburb,Partnership,Android,0,13,295.98,1,23,4.38,0
C04986,Northport,2023-10-13,45-54,Under $35k,Inner suburb,Partnership,iOS,0,6,101.39,2,27,4.71,0
C04987,Riverton,2023-09-24,18-24,$90k-$124k,Outer suburb,Social media,iOS,0,4,117.63,0,58,4.71,0
C04988,Mesa Vista,2023-06-06,25-34,$90k-$124k,Inner suburb,Referral,iOS,0,7,123.4,1,25,4.08,0
C04989,Mesa Vista,2024-01-05,18-24,$60k-$89k,Urban core,Paid search,iOS,0,3,46.46,1,15,4.1,0
C04990,Mesa Vista,2022-04-03,65+,$35k-$59k,Inner suburb,Paid search,iOS,0,16,278.07,0,82,4.61,0
C04991,Mesa Vista,2023-07-01,65+,Under $35k,Inner suburb,Paid search,iOS,0,0,0.0,0,207,4.82,0
C04992,Lake City,2023-02-04,35-44,$125k+,Outer suburb,Organic,Android,1,3,90.13,1,10,4.55,0
C04993,Mesa Vista,2024-05-21,65+,$90k-$124k,Urban core,Organic,iOS,0,3,84.01,1,16,4.63,0
C04994,Mesa Vista,2023-01-25,45-54,,Inner suburb,Social media,iOS,0,11,279.55,3,20,4.9,0
C04995,Lake City,2024-07-20,25-34,$90k-$124k,Inner suburb,Organic,iOS,1,21,163.4,6,15,4.74,1
C04996,Lake City,2023-03-26,35-44,Under $35k,Inner suburb,Paid search,Android,1,5,120.64,0,29,4.62,0
C04997,Lake City,2022-11-18,18-24,$60k-$89k,Outer suburb,Organic,iOS,0,1,22.81,0,4,4.56,0
C04998,Northport,2023-01-22,55-64,$60k-$89k,Inner suburb,Social media,Android,0,5,86.55,1,4,4.89,0
C04999,Mesa Vista,2024-06-26,25-34,Under $35k,Inner suburb,Organic,Android,1,2,54.11,0,11,4.98,0
C05000,Northport,2024-03-29,45-54,$35k-$59k,Inner suburb,Organic,iOS,1,4,110.34,1,24,4.74,0
C05001,Riverton,2024-12-27,35-44,$35k-$59k,Urban core,Partnership,Android,0,2,47.13,0,108,4.71,0
C05002,Lake City,2022-04-30,25-34,Under $35k,Outer suburb,Partnership,Android,0,4,86.61,0,3,4.85,1
C05003,Northport,2024-10-13,55-64,$35k-$59k,Urban core,Organic,iOS,1,15,368.08,4,100,4.79,1
C05004,Northport,2024-08-09,25-34,$60k-$89k,Urban core,Paid search,iOS,0,2,59.01,1,3,4.64,0
C05005,Northport,2023-11-24,55-64,$60k-$89k,Outer suburb,Organic,iOS,0,2,39.3,1,20,4.67,0
C05006,Northport,2022-05-14,65+,Under $35k,Inner suburb,Paid search,Android,0,4,87.86,1,44,4.71,0
C05007,Mesa Vista,2024-05-08,25-34,Under $35k,Outer suburb,Paid search,iOS,0,8,159.71,1,47,4.55,0
C05008,Grand Junction,2022-06-03,65+,$90k-$124k,Inner suburb,Organic,iOS,0,5,132.99,0,30,4.83,0
C05009,Lake City,2024-09-26,45-54,$35k-$59k,Inner suburb,Organic,iOS,0,3,75.59,1,85,4.46,0
C05010,Northport,2022-07-23,18-24,$125k+,Urban core,Social media,iOS,0,29,776.92,3,27,4.96,0
C05011,Mesa Vista,2022-11-20,55-64,$35k-$59k,Outer suburb,Paid search,Android,0,4,47.73,0,7,4.81,0
C05012,Lake City,2022-04-27,35-44,$35k-$59k,Urban core,Organic,iOS,1,16,336.55,4,9,4.7,0
C05013,Riverton,2022-11-09,25-34,,Urban core,Referral,Android,0,0,0.0,0,458,4.53,0
C05014,Lake City,2023-04-09,35-44,Under $35k,Inner suburb,Paid search,iOS,0,11,273.34,1,34,4.94,0
C05015,Grand Junction,2022-01-20,55-64,$90k-$124k,Urban core,Social media,iOS,0,7,121.88,3,39,4.19,0
C05016,Northport,2022-09-08,25-34,$35k-$59k,Urban core,Organic,iOS,0,6,118.1,2,10,4.97,0
C05017,Grand Junction,2023-07-26,25-34,$90k-$124k,Urban core,Paid search,Android,0,18,394.86,1,27,4.76,0
C05018,Grand Junction,2022-08-15,25-34,,Urban core,Referral,iOS,0,10,202.74,4,26,4.38,0
C05019,Grand Junction,2024-10-21,25-34,Under $35k,Urban core,Social media,iOS,0,0,0.0,0,226,4.68,0
C05020,Lake City,2024-02-09,25-34,$60k-$89k,Urban core,Social media,iOS,0,17,262.33,2,17,4.26,0
C05021,Northport,2023-08-23,55-64,$90k-$124k,Urban core,Social media,iOS,1,9,219.44,4,19,4.64,0
C05022,Lake City,2022-11-05,18-24,Under $35k,Urban core,Organic,iOS,0,7,167.36,1,2,4.75,0
C05023,Northport,2023-06-26,35-44,$125k+,Urban core,Organic,Android,0,0,0.0,1,466,4.9,0
C05024,Grand Junction,2022-03-30,35-44,$35k-$59k,Inner suburb,Paid search,iOS,0,2,37.11,0,10,4.47,0
C05025,Lake City,2022-07-06,25-34,$60k-$89k,Urban core,Referral,iOS,0,3,53.88,0,52,4.55,0
C05026,Northport,2022-12-12,55-64,$90k-$124k,Outer suburb,Organic,iOS,1,20,497.81,2,16,4.3,0
C05027,Riverton,2024-03-23,55-64,$125k+,Outer suburb,Paid search,Android,1,1,32.7,1,6,4.9,0
C05028,Riverton,2023-08-26,25-34,$60k-$89k,Urban core,Organic,Android,0,20,756.98,2,41,4.84,0
C05029,Northport,2023-05-18,18-24,Under $35k,Outer suburb,Social media,iOS,0,8,200.98,4,45,5.0,1
C05030,Mesa Vista,2024-01-23,35-44,$60k-$89k,Inner suburb,Referral,Android,0,6,133.3,1,36,5.0,0
C05031,Riverton,2024-10-22,45-54,Under $35k,Urban core,Social media,Android,0,2,36.26,1,11,4.7,0
C05032,Mesa Vista,2023-04-15,45-54,$35k-$59k,Outer suburb,Paid search,Android,0,4,87.99,0,1,4.35,0
C05033,Lake City,2023-03-01,18-24,,Urban core,Paid search,iOS,0,1,20.17,0,32,4.73,0
C05034,Lake City,2022-01-06,45-54,$60k-$89k,Urban core,Referral,iOS,0,15,168.87,1,32,4.46,1
C05035,Mesa Vista,2023-04-01,55-64,$60k-$89k,Urban core,Paid search,iOS,0,16,390.86,1,67,4.91,0
C05036,Mesa Vista,2022-05-24,45-54,$60k-$89k,Urban core,Paid search,iOS,0,5,114.57,0,46,4.69,0
C05037,Lake City,2024-02-27,35-44,Under $35k,Urban core,Organic,iOS,0,1,16.69,0,19,4.98,0
C05038,Mesa Vista,2023-02-12,45-54,Under $35k,Inner suburb,Referral,Android,0,0,0.0,0,440,4.69,0
C05039,Northport,2023-11-05,65+,$35k-$59k,Outer suburb,Paid search,Android,1,3,92.5,0,21,4.7,0
C05040,Northport,2023-08-21,18-24,$35k-$59k,Urban core,Paid search,iOS,0,25,459.33,1,33,4.66,1
C05041,Northport,2022-12-02,18-24,$90k-$124k,Urban core,Partnership,iOS,1,7,253.27,1,38,4.74,0
C05042,Grand Junction,2022-10-17,35-44,,Outer suburb,Organic,Android,0,1,22.8,1,8,4.96,0
C05043,Grand Junction,2023-05-15,25-34,$125k+,Urban core,Social media,iOS,0,3,57.02,1,4,5.0,0
C05044,Grand Junction,2022-01-04,25-34,$60k-$89k,Inner suburb,Organic,Android,1,3,83.66,1,14,5.0,0
C05045,Lake City,2023-08-12,55-64,$35k-$59k,Outer suburb,Organic,iOS,0,16,144.9,1,32,4.63,0
C05046,Lake City,2024-03-23,45-54,$35k-$59k,Outer suburb,Social media,Android,0,11,252.49,2,9,4.86,0
C05047,Grand Junction,2024-10-25,25-34,$125k+,Outer suburb,Paid search,Android,0,4,45.09,1,45,4.71,0
C05048,Riverton,2022-08-01,45-54,,Outer suburb,Referral,Android,0,14,300.95,1,97,4.46,0
C05049,Grand Junction,2022-12-30,45-54,$125k+,Urban core,Social media,Android,1,20,408.96,4,24,4.91,1
C05050,Riverton,2023-07-31,25-34,Under $35k,Outer suburb,Paid search,Android,0,1,20.81,0,20,4.39,0
C05051,Mesa Vista,2022-09-19,25-34,$35k-$59k,Outer suburb,Organic,iOS,0,7,157.89,1,12,4.61,0
C05052,Lake City,2023-06-27,35-44,$35k-$59k,Outer suburb,Organic,iOS,0,5,134.78,3,3,4.98,1
C05053,Grand Junction,2024-11-23,35-44,$60k-$89k,Inner suburb,Paid search,Android,0,8,100.01,1,20,4.47,0
C05054,Grand Junction,2023-08-28,25-34,$60k-$89k,Urban core,Partnership,Android,0,0,0.0,0,498,4.82,0
C05055,Riverton,2022-07-05,25-34,Under $35k,Outer suburb,Organic,iOS,0,11,132.69,4,10,4.62,0
C05056,Mesa Vista,2024-01-10,45-54,Under $35k,Outer suburb,Social media,iOS,0,6,68.68,1,1,4.9,0
C05057,Mesa Vista,2023-07-04,55-64,Under $35k,Outer suburb,Partnership,iOS,0,3,75.93,0,22,4.9,0
C05058,Lake City,2023-01-10,25-34,$35k-$59k,Inner suburb,Social media,iOS,0,4,78.2,0,29,4.96,0
C05059,Grand Junction,2022-03-07,25-34,,Outer suburb,Referral,Android,1,5,70.58,1,31,5.0,0
C05060,Riverton,2022-12-29,18-24,Under $35k,Outer suburb,Social media,iOS,0,1,14.26,0,12,4.64,0
C05061,Grand Junction,2022-08-26,25-34,$60k-$89k,Outer suburb,Social media,Android,0,10,202.49,2,17,4.25,1
C05062,Grand Junction,2022-08-10,25-34,$35k-$59k,Urban core,Referral,iOS,0,10,214.85,2,71,4.83,1
C05063,Grand Junction,2024-07-29,65+,$35k-$59k,Inner suburb,Organic,Android,0,13,189.72,2,17,4.2,2
C05064,Riverton,2022-06-26,65+,$35k-$59k,Urban core,Organic,iOS,0,3,50.4,0,7,4.72,0
C05065,Grand Junction,2024-04-17,25-34,Under $35k,Inner suburb,Paid search,Android,1,1,24.84,0,6,4.32,0
C05066,Riverton,2024-01-08,35-44,Under $35k,Urban core,Paid search,iOS,1,11,221.21,3,2,4.35,0
C05067,Riverton,2024-03-13,35-44,$35k-$59k,Outer suburb,Organic,Android,0,8,217.21,1,7,5.0,0
C05068,Riverton,2024-09-29,18-24,$60k-$89k,Urban core,Partnership,iOS,1,18,316.68,3,1,5.0,0
C05069,Northport,2023-03-25,35-44,$35k-$59k,Urban core,Paid search,iOS,0,12,284.62,4,68,4.76,0
C05070,Mesa Vista,2024-03-19,35-44,,Urban core,Referral,iOS,0,2,34.12,1,16,5.0,0
C05071,Mesa Vista,2023-10-11,45-54,$60k-$89k,Outer suburb,Paid search,iOS,0,22,689.69,3,3,4.11,1
C05072,Grand Junction,2023-04-21,45-54,,Inner suburb,Social media,Android,0,8,108.17,2,6,4.76,1
C05073,Grand Junction,2022-01-04,18-24,$125k+,Inner suburb,Paid search,iOS,1,6,177.55,2,5,4.6,0
C05074,Mesa Vista,2022-04-03,35-44,Under $35k,Outer suburb,Referral,iOS,0,3,42.04,2,53,,0
C05075,Mesa Vista,2024-10-02,18-24,$90k-$124k,Inner suburb,Referral,iOS,0,2,47.6,0,5,4.34,0
C05076,Mesa Vista,2024-01-09,35-44,Under $35k,Outer suburb,Organic,iOS,0,6,67.93,0,12,4.99,0
C05077,Northport,2022-06-13,25-34,$35k-$59k,Outer suburb,Partnership,iOS,0,12,221.73,3,57,4.75,0
C05078,Lake City,2023-09-22,45-54,$125k+,Outer suburb,Social media,iOS,0,3,54.97,1,23,4.33,0
C05079,Lake City,2022-09-17,45-54,Under $35k,Urban core,Referral,Android,0,7,186.2,2,3,4.56,0
C05080,Grand Junction,2024-04-29,45-54,$90k-$124k,Outer suburb,Paid search,Android,0,8,153.45,3,77,5.0,0
C05081,Northport,2022-04-11,25-34,$60k-$89k,Urban core,Referral,iOS,0,4,105.39,1,44,4.13,1
C05082,Mesa Vista,2023-06-05,25-34,$90k-$124k,Inner suburb,Organic,Android,0,1,25.39,0,37,5.0,0
C05083,Riverton,2024-01-29,35-44,,Inner suburb,Organic,Android,0,8,118.41,1,15,4.83,1
C05084,Lake City,2023-05-27,25-34,$60k-$89k,Inner suburb,Social media,iOS,0,9,216.36,1,1,4.95,1
C05085,Lake City,2023-05-26,45-54,$90k-$124k,Inner suburb,Paid search,iOS,0,19,307.02,2,37,4.89,1
C05086,Lake City,2023-08-28,65+,$35k-$59k,Urban core,Referral,iOS,0,16,361.11,3,17,4.58,0
C05087,Northport,2022-03-18,25-34,$35k-$59k,Outer suburb,Social media,Android,0,10,102.31,1,7,4.55,0
C05088,Grand Junction,2023-01-13,45-54,Under $35k,Urban core,Organic,Android,0,3,74.25,1,37,5.0,0
C05089,Mesa Vista,2024-10-01,35-44,Under $35k,Inner suburb,Partnership,iOS,0,2,31.75,1,42,4.46,1
C05090,Riverton,2023-04-16,35-44,$60k-$89k,Inner suburb,Social media,Android,0,2,49.73,0,11,4.45,0
C05091,Riverton,2022-08-23,25-34,$60k-$89k,Inner suburb,Paid search,Android,1,9,206.22,3,5,5.0,0
C05092,Northport,2023-11-14,25-34,$60k-$89k,Inner suburb,Organic,Android,0,14,387.95,1,70,4.95,1
C05093,Grand Junction,2022-01-28,25-34,,Urban core,Referral,iOS,0,1,19.07,0,4,4.79,0
C05094,Grand Junction,2024-07-09,18-24,Under $35k,Urban core,Social media,Android,0,21,419.81,3,12,5.0,1
C05095,Mesa Vista,2024-11-24,45-54,,Inner suburb,Organic,Android,1,21,388.11,1,35,,0
C05096,Lake City,2023-11-15,25-34,$125k+,Urban core,Paid search,iOS,0,6,136.02,2,17,4.92,0
C05097,Riverton,2024-09-28,35-44,$90k-$124k,Urban core,Partnership,iOS,0,0,0.0,1,228,4.72,0
C05098,Mesa Vista,2022-04-09,18-24,$60k-$89k,Outer suburb,Social media,Android,0,0,0.0,0,449,4.6,0
C05099,Riverton,2023-04-05,25-34,Under $35k,Urban core,Paid search,Android,0,0,0.0,0,466,4.61,0
C05100,Riverton,2023-03-14,65+,$125k+,Outer suburb,Partnership,Android,0,0,0.0,0,125,4.96,0
C05101,Lake City,2022-07-13,55-64,Under $35k,Urban core,Social media,iOS,0,3,58.43,1,49,4.65,0
C05102,Riverton,2022-08-31,45-54,Under $35k,Urban core,Referral,iOS,0,12,295.96,4,33,5.0,0
C05103,Northport,2024-11-07,35-44,$90k-$124k,Outer suburb,Organic,iOS,0,2,42.3,0,14,4.86,0
C05104,Northport,2023-10-27,45-54,$35k-$59k,Inner suburb,Paid search,iOS,0,7,176.2,3,33,4.57,0
C05105,Mesa Vista,2023-07-29,65+,$60k-$89k,Inner suburb,Organic,Android,0,10,197.82,5,5,4.43,1
C05106,Northport,2022-10-17,55-64,$60k-$89k,Inner suburb,Social media,iOS,0,3,59.16,1,17,4.92,0
C05107,Lake City,2024-09-09,35-44,$60k-$89k,Inner suburb,Referral,Android,0,0,0.0,0,411,4.87,0
C05108,Northport,2022-01-01,55-64,Under $35k,Inner suburb,Social media,iOS,0,3,59.92,0,16,4.67,0
C05109,Grand Junction,2024-04-05,45-54,$60k-$89k,Outer suburb,Paid search,iOS,0,7,114.98,3,7,4.97,0
C05110,Mesa Vista,2022-01-20,35-44,$60k-$89k,Inner suburb,Organic,iOS,0,8,229.64,0,45,4.54,0
C05111,Mesa Vista,2023-10-16,45-54,$60k-$89k,Inner suburb,Social media,iOS,0,7,162.91,2,1,4.95,1
C05112,Northport,2023-07-20,25-34,$60k-$89k,Inner suburb,Referral,Android,1,1,18.92,0,4,4.43,0
C05113,Grand Junction,2024-08-19,65+,Under $35k,Outer suburb,Organic,Android,1,8,171.9,2,18,5.0,1
C05114,Mesa Vista,2022-05-10,45-54,$35k-$59k,Urban core,Paid search,iOS,0,9,134.16,3,50,5.0,0
C05115,Riverton,2022-08-31,35-44,$60k-$89k,Urban core,Paid search,Android,1,14,302.36,2,8,4.97,0
C05116,Northport,2023-04-08,35-44,$35k-$59k,Inner suburb,Referral,Android,0,1,18.98,0,92,4.94,0
C05117,Riverton,2023-10-24,18-24,,Urban core,Social media,iOS,0,4,84.59,0,112,4.97,0
C05118,Riverton,2024-12-25,45-54,$35k-$59k,Urban core,Organic,iOS,0,3,49.15,1,58,4.41,1
C05119,Mesa Vista,2024-10-16,65+,$125k+,Urban core,Organic,iOS,1,4,61.88,0,98,4.63,1
C05120,Grand Junction,2024-04-12,18-24,$90k-$124k,Inner suburb,Partnership,iOS,0,2,39.7,0,28,4.8,0
C05121,Riverton,2023-04-03,45-54,$35k-$59k,Inner suburb,Social media,iOS,0,2,74.17,0,26,4.32,0
C05122,Northport,2024-05-08,25-34,$60k-$89k,Inner suburb,Partnership,iOS,1,14,238.99,2,48,4.62,0
C05123,Northport,2024-11-29,55-64,Under $35k,Urban core,Organic,iOS,0,0,0.0,0,180,4.27,0
C05124,Lake City,2024-11-14,25-34,$125k+,Inner suburb,Organic,iOS,0,19,388.65,3,147,4.76,0
C05125,Northport,2024-03-30,25-34,$60k-$89k,Outer suburb,Organic,Android,0,5,105.12,0,81,4.57,0
C05126,Lake City,2023-05-07,18-24,$60k-$89k,Urban core,Paid search,iOS,1,5,132.03,2,30,5.0,1
C05127,Mesa Vista,2023-11-05,35-44,$35k-$59k,Urban core,Social media,iOS,0,9,196.41,1,30,4.42,0
C05128,Mesa Vista,2023-02-19,18-24,$60k-$89k,Outer suburb,Referral,iOS,0,10,188.25,2,88,4.47,0
C05129,Lake City,2022-08-24,25-34,$35k-$59k,Urban core,Organic,iOS,0,9,244.67,1,4,4.93,0
C05130,Lake City,2023-04-08,25-34,$90k-$124k,Inner suburb,Organic,iOS,0,8,183.14,1,14,4.27,0
C05131,Lake City,2023-07-03,55-64,$35k-$59k,Inner suburb,Organic,Android,0,4,101.82,0,31,4.54,0
C05132,Lake City,2024-11-30,25-34,$90k-$124k,Outer suburb,Paid search,Android,0,16,327.74,4,62,4.38,1
C05133,Northport,2022-09-07,25-34,,Urban core,Paid search,iOS,0,1,23.68,0,28,5.0,0
C05134,Northport,2022-04-18,35-44,,Inner suburb,Referral,iOS,0,2,38.82,1,7,5.0,0
C05135,Riverton,2024-02-10,18-24,$125k+,Urban core,Partnership,Android,0,1,28.44,0,3,4.69,0
C05136,Grand Junction,2024-12-12,25-34,Under $35k,Outer suburb,Referral,Android,0,5,96.91,1,9,4.54,0
C05137,Riverton,2022-07-15,18-24,$60k-$89k,Inner suburb,Partnership,iOS,0,3,83.59,1,37,4.61,0
C05138,Northport,2023-08-13,25-34,Under $35k,Inner suburb,Organic,Android,0,3,43.92,2,9,4.86,0
C05139,Mesa Vista,2024-08-14,25-34,$35k-$59k,Urban core,Referral,Android,0,5,137.23,1,6,4.91,0
C05140,Grand Junction,2023-06-17,18-24,Under $35k,Inner suburb,Social media,iOS,0,1,17.59,0,4,4.56,0
C05141,Riverton,2022-01-26,35-44,$60k-$89k,Outer suburb,Referral,Android,0,8,217.69,2,46,4.7,1
C05142,Grand Junction,2024-01-08,18-24,$60k-$89k,Inner suburb,Paid search,iOS,0,1,19.92,0,23,4.88,0
C05143,Mesa Vista,2024-05-02,45-54,$35k-$59k,Urban core,Referral,iOS,0,3,60.3,1,53,4.78,1
C05144,Grand Junction,2023-12-18,25-34,$60k-$89k,Urban core,Organic,iOS,0,7,157.67,3,3,4.99,0
C05145,Mesa Vista,2022-10-31,25-34,$60k-$89k,Inner suburb,Referral,iOS,0,24,613.58,2,8,4.75,0
C05146,Northport,2023-08-07,45-54,Under $35k,Inner suburb,Referral,Android,0,1,22.4,1,5,4.58,0
C05147,Lake City,2024-04-21,55-64,$90k-$124k,Outer suburb,Referral,iOS,0,11,253.7,2,8,4.61,0
C05148,Riverton,2024-02-06,45-54,$35k-$59k,Outer suburb,Referral,Android,0,18,287.24,2,8,4.7,1
C05149,Lake City,2024-05-26,25-34,$60k-$89k,Inner suburb,Referral,iOS,0,4,89.13,1,33,4.69,0
C05150,Northport,2022-09-13,45-54,$60k-$89k,Inner suburb,Referral,Android,0,6,174.19,2,26,4.79,2
C05151,Mesa Vista,2024-07-08,55-64,$35k-$59k,Outer suburb,Organic,Android,0,5,120.2,2,21,4.5,0
C05152,Riverton,2024-10-13,25-34,Under $35k,Urban core,Paid search,iOS,0,0,0.0,1,212,5.0,0
C05153,Riverton,2022-01-02,18-24,$125k+,Urban core,Social media,iOS,0,13,502.4,2,126,4.54,1
C05154,Mesa Vista,2024-12-18,45-54,,Inner suburb,Paid search,iOS,0,5,130.09,0,19,5.0,0
C05155,Riverton,2023-03-07,25-34,$35k-$59k,Urban core,Social media,iOS,0,2,28.98,1,10,4.59,0
C05156,Lake City,2023-11-23,35-44,$35k-$59k,Outer suburb,Organic,iOS,0,6,104.9,0,13,5.0,0
C05157,Mesa Vista,2023-12-11,25-34,$35k-$59k,Inner suburb,Organic,iOS,0,3,56.68,2,70,,0
C05158,Grand Junction,2023-11-24,45-54,Under $35k,Inner suburb,Organic,iOS,0,0,0.0,0,451,4.55,0
C05159,Riverton,2024-01-28,55-64,,Outer suburb,Referral,iOS,0,2,32.25,0,43,5.0,0
C05160,Northport,2024-05-18,35-44,,Outer suburb,Organic,Android,0,5,106.73,1,16,,0
C05161,Riverton,2024-05-09,45-54,$35k-$59k,Urban core,Partnership,Android,1,14,275.42,2,18,4.38,0
C05162,Northport,2023-11-22,25-34,$125k+,Urban core,Organic,iOS,0,15,269.34,2,7,4.73,1
C05163,Mesa Vista,2022-06-09,18-24,$60k-$89k,Outer suburb,Organic,iOS,0,4,96.65,1,42,4.95,0
C05164,Lake City,2023-01-14,18-24,,Urban core,Organic,Android,0,14,305.29,4,11,4.95,0
C05165,Lake City,2022-11-04,25-34,$90k-$124k,Inner suburb,Paid search,Android,0,3,81.16,1,6,,0
C05166,Grand Junction,2023-04-18,25-34,$60k-$89k,Outer suburb,Social media,iOS,0,7,177.85,2,14,4.37,0
C05167,Riverton,2022-04-26,18-24,$60k-$89k,Urban core,Social media,Android,1,4,51.46,0,14,4.83,0
C05168,Riverton,2024-07-06,25-34,,Outer suburb,Organic,Android,0,8,194.84,1,37,5.0,1
C05169,Northport,2023-11-05,25-34,$90k-$124k,Inner suburb,Paid search,Android,0,11,361.73,4,14,4.75,0
C05170,Lake City,2022-01-09,35-44,$35k-$59k,Urban core,Organic,Android,0,23,321.62,3,17,5.0,3
C05171,Lake City,2022-04-05,35-44,Under $35k,Inner suburb,Organic,iOS,0,5,121.8,1,9,4.86,0
C05172,Northport,2022-09-16,55-64,$90k-$124k,Inner suburb,Paid search,Android,0,6,123.45,1,57,4.71,1
C05173,Grand Junction,2022-03-19,55-64,$35k-$59k,Outer suburb,Partnership,iOS,0,10,227.56,3,52,4.28,0
C05174,Northport,2022-02-08,55-64,$90k-$124k,Urban core,Paid search,Android,1,2,68.81,1,17,4.72,0
C05175,Riverton,2022-10-02,55-64,$35k-$59k,Urban core,Referral,Android,0,2,44.34,1,116,4.85,0
C05176,Northport,2024-06-12,25-34,$90k-$124k,Outer suburb,Organic,iOS,1,9,174.24,2,6,4.43,0
C05177,Mesa Vista,2024-01-03,65+,$60k-$89k,Inner suburb,Organic,iOS,0,15,358.29,2,9,4.76,0
C05178,Mesa Vista,2023-04-29,35-44,,Outer suburb,Partnership,iOS,0,15,304.98,2,87,4.5,0
C05179,Lake City,2023-06-29,25-34,$35k-$59k,Urban core,Social media,iOS,0,16,398.61,2,11,4.42,2
C05180,Lake City,2022-06-17,45-54,$60k-$89k,Urban core,Referral,Android,0,1,25.73,0,28,4.88,0
C05181,Riverton,2022-06-02,45-54,$125k+,Urban core,Referral,iOS,0,1,28.39,0,41,4.28,0
C05182,Mesa Vista,2022-04-13,25-34,$125k+,Outer suburb,Paid search,Android,1,7,199.62,0,42,4.61,1
C05183,Mesa Vista,2023-01-16,18-24,$35k-$59k,Inner suburb,Social media,Android,0,2,41.69,0,17,5.0,0
C05184,Grand Junction,2023-11-06,55-64,Under $35k,Inner suburb,Social media,iOS,0,4,50.32,1,13,4.54,1
C05185,Northport,2024-07-29,25-34,$90k-$124k,Outer suburb,Paid search,iOS,0,3,37.37,0,26,4.65,1
C05186,Lake City,2022-12-19,65+,Under $35k,Urban core,Paid search,iOS,0,7,138.23,0,34,4.67,0
C05187,Mesa Vista,2024-11-03,25-34,$60k-$89k,Urban core,Paid search,Android,1,6,146.59,1,9,4.9,0
C05188,Grand Junction,2024-07-05,18-24,Under $35k,Urban core,Organic,iOS,0,7,106.8,1,16,5.0,1
C05189,Lake City,2024-10-02,55-64,$35k-$59k,Inner suburb,Paid search,Android,0,2,44.89,1,58,4.83,0
C05190,Northport,2024-11-11,35-44,Under $35k,Urban core,Organic,iOS,0,15,425.46,1,24,4.42,2
C05191,Lake City,2023-07-17,25-34,Under $35k,Inner suburb,Paid search,iOS,1,8,178.91,3,69,5.0,0
C05192,Lake City,2023-01-06,25-34,,Urban core,Organic,iOS,0,9,243.32,0,76,4.94,0
C05193,Northport,2023-06-12,65+,$90k-$124k,Outer suburb,Organic,Android,0,11,260.07,1,14,4.89,0
C05194,Lake City,2023-12-28,25-34,$60k-$89k,Inner suburb,Organic,iOS,0,5,139.32,1,1,5.0,0
C05195,Northport,2022-03-06,18-24,$35k-$59k,Outer suburb,Paid search,iOS,0,8,202.01,1,18,4.64,0
C05196,Lake City,2024-03-13,35-44,$60k-$89k,Inner suburb,Organic,iOS,1,4,87.99,2,53,4.71,0
C05197,Lake City,2022-09-28,35-44,$35k-$59k,Inner suburb,Organic,Android,0,0,0.0,1,340,4.6,0
C05198,Riverton,2024-09-16,45-54,$35k-$59k,Inner suburb,Organic,Android,0,3,49.18,0,58,4.84,0
C05199,Northport,2024-02-29,55-64,$60k-$89k,Urban core,Referral,iOS,0,5,114.1,0,41,4.91,0
C05200,Riverton,2022-10-29,35-44,$125k+,Outer suburb,Referral,Android,0,2,72.43,1,37,4.75,0
C05201,Lake City,2022-03-26,25-34,$90k-$124k,Inner suburb,Partnership,Android,0,8,203.32,2,43,5.0,0
C05202,Grand Junction,2023-07-12,25-34,$90k-$124k,Outer suburb,Organic,Android,1,76,1836.98,2,95,5.0,1
C05203,Mesa Vista,2023-05-06,25-34,$90k-$124k,Inner suburb,Referral,iOS,1,18,516.66,4,16,5.0,0
C05204,Northport,2022-09-21,65+,$35k-$59k,Urban core,Paid search,iOS,0,0,0.0,0,347,4.49,0
C05205,Mesa Vista,2022-11-10,25-34,$60k-$89k,Urban core,Organic,iOS,0,4,75.98,2,81,4.54,0
C05206,Mesa Vista,2024-05-07,35-44,$35k-$59k,Inner suburb,Paid search,iOS,0,7,112.8,2,11,5.0,0
C05207,Lake City,2022-06-05,65+,$35k-$59k,Urban core,Referral,Android,0,1,17.63,0,15,4.48,0
C05208,Lake City,2024-05-19,25-34,$90k-$124k,Urban core,Paid search,iOS,1,8,236.48,1,24,,0
C05209,Mesa Vista,2024-08-08,35-44,$35k-$59k,Inner suburb,Paid search,iOS,0,3,37.92,1,19,4.76,0
C05210,Lake City,2023-02-18,25-34,$35k-$59k,Outer suburb,Organic,iOS,0,1,30.36,1,64,4.89,0
C05211,Mesa Vista,2024-07-20,35-44,$35k-$59k,Outer suburb,Organic,iOS,0,0,0.0,0,328,4.81,0
C05212,Lake City,2022-06-08,45-54,Under $35k,Inner suburb,Organic,iOS,0,2,48.04,0,19,4.95,0
C05213,Riverton,2022-05-04,35-44,$35k-$59k,Urban core,Social media,Android,0,1,24.9,0,61,4.69,0
