ride_id,customer_id,request_date,request_hour,day_of_week,weekend,market,trip_type,distance_miles,estimated_duration_min,standard_estimated_wait_min,priority_eligible,priority_estimated_wait_min,priority_surcharge,priority_selected,temperature_f,rain,snow,high_demand,service_disruption,surge_multiplier,quoted_fare,campaign_id,campaign_treatment,campaign_offer_applied,discount_amount,ride_credit_earned,amount_paid,completed,customer_cancelled,driver_cancelled,actual_wait_min,actual_duration_min,driver_id,driver_experience_months,driver_rating_before_ride,vehicle_quality,customer_rating,complaint
R020579,C06243,2025-06-18,18,Wednesday,0,Riverton,Business,5.9,18.1,8.9,0,,,0,78.4,0,0,0,0,1.0,17.69,WINBACK_2025_06,$5 ride credit,1,0.0,5.0,17.69,1,0,0,8.6,21.1,D0277,14,4.84,Standard,,0
R020580,C09909,2025-11-07,18,Friday,0,Riverton,Commute,2.1,7.6,4.9,0,,,0,45.1,0,0,0,0,1.0,8.8,,,0,0.0,0.0,8.8,1,0,0,3.4,13.9,D0766,1,4.72,Standard,5,0
R020581,C02493,2025-01-11,18,Saturday,1,Mesa Vista,Leisure,8.2,25.4,5.8,0,,,0,35.3,0,0,0,0,1.0,26.07,,,0,0.0,0.0,26.07,1,0,0,4.7,26.4,D0370,15,4.83,Standard,,0
R020582,C02367,2025-05-05,5,Monday,0,Riverton,Commute,3.2,8.6,5.1,0,,,0,73.8,0,0,0,0,1.0,10.93,,,0,0.0,0.0,10.93,1,0,0,9.0,11.5,D1065,18,4.77,Standard,5,0
R020583,C01788,2025-09-21,17,Sunday,1,Riverton,Leisure,3.6,15.7,9.5,1,1.2,4.0,1,81.5,0,0,0,0,1.0,13.18,,,0,0.0,0.0,17.18,1,0,0,0.8,14.1,D1300,18,4.78,Standard,4,0
R020584,C00622,2025-06-10,16,Tuesday,0,Grand Junction,Errand,8.3,22.7,4.6,0,,,0,82.4,0,0,0,0,1.0,23.45,WINBACK_2025_06,Message only,0,0.0,0.0,23.45,1,0,0,8.4,21.4,D0809,31,4.94,Standard,,0
R020585,C05881,2025-08-01,14,Friday,0,Grand Junction,Airport,19.5,40.8,5.4,1,1.7,2.0,0,107.2,0,0,0,0,1.0,46.81,,,0,0.0,0.0,46.81,1,0,0,6.5,41.3,D1511,11,4.8,Comfort,5,0
R020586,C03559,2025-10-27,6,Monday,0,Mesa Vista,Errand,2.5,11.2,6.5,0,,,0,63.3,1,0,0,0,1.0,13.09,,,0,0.0,0.0,13.09,1,0,0,4.6,15.5,D0767,10,4.9,Standard,,0
R020587,C08291,2025-07-02,2,Wednesday,0,Grand Junction,Errand,4.3,13.3,10.0,1,4.2,3.0,0,86.0,0,0,1,0,1.25,18.08,,,0,0.0,0.0,18.08,1,0,0,10.5,13.5,D0337,13,4.97,Standard,,0
R020588,C10115,2025-04-20,9,Sunday,1,Mesa Vista,Commute,2.7,11.1,4.8,0,,,0,43.3,0,0,0,0,1.0,13.41,,,0,0.0,0.0,13.41,1,0,0,8.4,13.1,D0391,37,4.9,Comfort,5,0
R020589,C02568,2025-09-14,6,Sunday,1,Grand Junction,Business,4.9,16.1,6.5,0,,,0,86.5,0,0,0,0,1.0,16.12,,,0,0.0,0.0,16.12,1,0,0,6.0,15.4,D0476,8,4.88,Comfort,,0
R020590,C06026,2025-06-18,17,Wednesday,0,Riverton,Commute,4.0,10.2,8.7,0,,,0,78.1,1,0,0,0,1.0,12.66,WINBACK_2025_06,$5 off,0,0.0,0.0,12.66,1,0,0,12.5,22.5,D1382,6,4.73,Standard,5,0
R020591,C03098,2025-06-02,0,Monday,0,Grand Junction,Airport,19.9,40.0,9.4,0,,,0,84.6,0,0,0,0,1.0,47.33,WINBACK_2025_06,Message only,0,0.0,0.0,0.0,0,1,0,13.1,40.4,D0777,14,5.0,Standard,,0
R020592,C07422,2025-12-16,15,Tuesday,0,Northport,Airport,27.8,61.4,11.0,0,,,0,30.4,1,1,0,0,1.0,66.2,,,0,0.0,0.0,66.2,1,0,0,12.9,61.9,D0175,50,4.87,Standard,5,0
R020593,C11660,2025-02-08,13,Saturday,1,Lake City,Commute,7.8,17.5,7.6,1,1.2,2.0,1,54.5,1,0,0,0,1.0,22.94,,,0,0.0,0.0,24.94,1,0,0,1.2,18.6,D1526,17,4.49,Standard,5,0
R020594,C05240,2025-10-12,17,Sunday,1,Riverton,Airport,12.3,39.4,6.5,0,,,0,58.3,0,0,0,0,1.0,33.45,,,0,0.0,0.0,33.45,1,0,0,8.7,46.4,D1416,39,4.85,Standard,5,0
R020595,C09612,2025-05-09,7,Friday,0,Grand Junction,Business,7.7,20.3,9.4,0,,,0,60.8,1,0,0,0,1.0,21.89,,,0,0.0,0.0,21.89,1,0,0,9.7,26.8,D0496,29,4.72,Standard,5,0
R020596,C10269,2025-01-08,12,Wednesday,0,Mesa Vista,Commute,5.3,13.8,5.2,0,,,0,34.4,0,0,0,0,1.0,18.5,,,0,0.0,0.0,18.5,1,0,0,4.9,15.8,D1032,36,4.65,Premium,,0
R020597,C10577,2025-05-29,15,Thursday,0,Northport,Leisure,2.1,10.2,9.1,0,,,0,79.1,0,0,0,0,1.0,10.48,,,0,0.0,0.0,10.48,1,0,0,8.1,7.7,D1142,4,4.78,Comfort,5,0
R020598,C07636,2025-01-26,15,Sunday,1,Lake City,Commute,4.6,11.9,9.2,1,2.0,3.0,0,28.7,0,0,0,0,1.0,16.18,,,0,0.0,0.0,16.18,1,0,0,11.2,13.5,D1494,10,4.93,Comfort,,0
R020599,C00848,2025-10-05,10,Sunday,1,Northport,Errand,4.7,14.6,9.0,0,,,0,58.9,0,0,0,0,1.0,15.94,,,0,0.0,0.0,15.94,1,0,0,12.4,12.8,D0374,31,4.92,Standard,,0
R020600,C10078,2025-09-11,8,Thursday,0,Northport,Leisure,5.4,14.4,4.5,1,1.2,5.0,0,64.8,0,0,0,0,1.0,17.11,,,0,0.0,0.0,0.0,0,1,0,6.2,17.0,D0716,4,4.82,Standard,,0
R020601,C00409,2025-09-21,5,Sunday,1,Mesa Vista,Errand,3.0,8.3,11.5,0,,,0,82.4,1,0,1,0,1.25,16.64,,,0,0.0,0.0,16.64,1,0,0,12.7,8.6,D1361,16,4.84,Comfort,,0
R020602,C03746,2025-03-11,15,Tuesday,0,Grand Junction,Errand,1.9,9.1,6.9,1,3.3,3.0,1,39.6,1,0,0,1,1.0,9.39,,,0,0.0,0.0,12.39,1,0,0,12.1,14.6,D0361,18,4.75,Comfort,5,0
R020603,C06630,2025-06-24,10,Tuesday,0,Grand Junction,Airport,18.3,37.7,7.2,0,,,0,93.0,0,0,0,0,1.0,44.05,WINBACK_2025_06,20% off,0,0.0,0.0,44.05,1,0,0,7.3,36.1,D1552,44,4.55,Standard,5,0
R020604,C11666,2025-07-10,18,Thursday,0,Grand Junction,Leisure,4.1,14.0,4.9,0,,,0,75.7,0,0,0,0,1.0,14.27,,,0,0.0,0.0,14.27,1,0,0,7.0,11.8,D0923,40,4.89,Standard,5,0
R020605,C06407,2025-04-20,21,Sunday,1,Grand Junction,Leisure,7.0,15.4,7.5,1,1.2,7.0,0,82.4,0,0,1,0,1.4,27.44,,,0,0.0,0.0,27.44,1,0,0,6.9,11.6,D0533,7,4.78,Standard,,0
R020606,C05239,2025-12-02,15,Tuesday,0,Northport,Errand,4.3,10.9,7.5,0,,,0,30.1,0,1,0,0,1.0,14.44,,,0,0.0,0.0,14.44,1,0,0,11.7,10.3,D1106,21,5.0,Comfort,5,0
R020607,C00254,2025-06-16,16,Monday,0,Mesa Vista,Airport,18.3,43.1,7.6,0,,,0,86.8,0,0,0,0,1.0,47.44,WINBACK_2025_06,20% off,0,0.0,0.0,47.44,1,0,0,9.8,41.1,D0248,22,4.59,Comfort,5,0
R020608,C05454,2025-02-01,8,Saturday,1,Mesa Vista,Leisure,4.1,10.8,6.6,0,,,0,23.1,0,0,0,0,1.0,15.77,,,0,0.0,0.0,15.77,1,0,0,8.8,10.3,D0369,11,4.79,Standard,5,0
R020609,C08197,2025-10-11,8,Saturday,1,Mesa Vista,Leisure,1.1,5.1,4.8,1,1.2,4.0,1,80.1,0,0,0,0,1.0,9.32,,,0,0.0,0.0,13.32,1,0,0,0.8,6.8,D0183,4,4.42,Standard,5,0
R020610,C02770,2025-12-23,6,Tuesday,0,Lake City,Airport,10.9,29.5,6.6,1,1.2,7.0,0,22.7,1,0,0,0,1.0,30.95,,,0,0.0,0.0,30.95,1,0,0,7.6,30.7,D0381,5,4.67,Standard,4,0
R020611,C00995,2025-01-11,7,Saturday,1,Northport,Leisure,2.5,7.7,10.9,1,2.6,6.0,0,33.4,0,1,1,0,1.4,14.87,,,0,0.0,0.0,0.0,0,0,1,13.2,12.8,D0879,24,4.98,Standard,,0
R020612,C03846,2025-11-10,13,Monday,0,Northport,Commute,4.9,15.0,7.1,0,,,0,54.6,1,0,0,0,1.0,16.38,,,0,0.0,0.0,16.38,1,0,0,6.6,18.5,D0334,8,4.69,Premium,,0
R020613,C08257,2025-09-16,6,Tuesday,0,Grand Junction,Business,4.2,12.5,10.9,0,,,0,88.6,1,0,1,0,1.25,17.64,,,0,0.0,0.0,17.64,1,0,0,12.3,13.5,D0259,4,4.79,Standard,5,0
R020614,C09232,2025-06-10,21,Tuesday,0,Riverton,Leisure,6.6,14.8,6.2,0,,,0,86.1,0,0,0,0,1.0,18.17,WINBACK_2025_06,Message only,0,0.0,0.0,18.17,1,0,0,7.5,17.2,D0559,10,4.79,Standard,,0
R020615,C10617,2025-01-22,23,Wednesday,0,Northport,Leisure,6.1,14.8,9.9,0,,,0,38.3,0,0,0,1,1.0,18.41,,,0,0.0,0.0,18.41,1,0,0,16.3,23.3,D1545,15,5.0,Standard,4,0
R020616,C02007,2025-08-08,17,Friday,0,Mesa Vista,Errand,9.7,25.2,6.8,0,,,0,82.6,0,0,1,0,1.4,40.07,,,0,0.0,0.0,40.07,1,0,0,5.5,30.7,D1124,10,4.89,Premium,5,0
R020617,C02239,2025-06-18,13,Wednesday,0,Northport,Airport,14.6,33.2,6.4,0,,,0,78.1,0,0,0,0,1.0,37.16,WINBACK_2025_06,$5 ride credit,0,0.0,0.0,37.16,1,0,0,7.2,34.5,D0940,23,4.98,Standard,4,0
R020618,C05791,2025-07-14,4,Monday,0,Lake City,Commute,7.4,17.7,8.2,0,,,0,84.0,1,0,0,0,1.0,22.3,,,0,0.0,0.0,22.3,1,0,0,10.3,16.9,D1500,13,4.82,Standard,4,0
R020619,C07036,2025-02-07,9,Friday,0,Riverton,Commute,2.3,6.4,8.1,0,,,0,23.3,0,0,1,0,1.25,11.11,,,0,0.0,0.0,11.11,1,0,0,7.8,12.8,D0839,27,4.77,Standard,,0
R020620,C09224,2025-01-27,7,Monday,0,Lake City,Airport,9.2,28.7,8.2,0,,,0,23.7,0,0,1,0,1.4,38.96,,,0,0.0,0.0,38.96,1,0,0,9.3,34.0,D0770,59,4.95,Standard,4,0
R020621,C01512,2025-08-17,6,Sunday,1,Mesa Vista,Leisure,11.9,27.4,4.7,0,,,0,83.1,0,0,0,0,1.0,32.92,,,0,0.0,0.0,32.92,1,0,0,4.4,26.7,D1486,4,4.54,Standard,4,0
R020622,C10593,2025-06-07,8,Saturday,1,Mesa Vista,Airport,10.4,32.7,9.0,1,1.2,4.0,0,66.2,0,0,0,0,1.0,31.49,WINBACK_2025_06,$5 off,0,0.0,0.0,0.0,0,1,0,8.5,27.5,D0560,3,4.89,Standard,,0
R020623,C08128,2025-11-08,10,Saturday,1,Mesa Vista,Commute,2.1,8.8,8.2,0,,,0,47.1,0,0,1,0,1.15,13.65,,,0,0.0,0.0,13.65,1,0,0,9.2,14.1,D0377,11,4.83,Standard,4,0
R020624,C11792,2025-12-04,19,Thursday,0,Riverton,Commute,5.7,14.2,6.7,0,,,0,38.4,0,0,1,0,1.25,20.61,,,0,0.0,0.0,0.0,0,1,0,7.5,14.8,D0725,44,4.85,Standard,,0
R020625,C10100,2025-04-23,13,Wednesday,0,Lake City,Errand,1.4,4.0,8.3,0,,,0,53.3,0,0,0,1,1.0,8.9,,,0,0.0,0.0,0.0,0,1,0,15.2,3.0,D0677,8,4.99,Premium,,0
R020626,C02248,2025-05-05,2,Monday,0,Riverton,Business,9.3,18.4,6.5,1,1.2,3.0,0,87.2,0,0,0,0,1.0,23.64,,,0,0.0,0.0,23.64,1,0,0,2.8,18.9,D1608,30,4.81,Comfort,,0
R020627,C00564,2025-12-12,13,Friday,0,Lake City,Leisure,2.7,9.9,5.7,0,,,0,40.6,0,0,0,0,1.0,12.45,,,0,0.0,0.0,12.45,1,0,0,8.5,6.8,D1515,16,4.96,Comfort,5,0
R020628,C11463,2025-05-18,15,Sunday,1,Riverton,Airport,17.2,33.7,8.8,1,4.3,4.0,0,57.0,0,0,1,0,1.6,65.07,,,0,0.0,0.0,65.07,1,0,0,8.1,39.7,D0849,39,4.81,Standard,5,0
R020629,C10678,2025-09-02,22,Tuesday,0,Northport,Commute,1.9,11.6,7.3,0,,,0,78.1,0,0,1,1,1.25,13.05,,,0,0.0,0.0,13.05,1,0,0,10.7,7.8,D1359,16,5.0,Standard,4,0
R020630,C07272,2025-05-14,9,Wednesday,0,Lake City,Errand,5.9,20.1,8.8,0,,,0,55.3,1,0,0,0,1.0,20.23,,,0,0.0,0.0,0.0,0,0,1,11.1,26.1,D0858,10,4.84,Comfort,,0
R020631,C07271,2025-05-31,20,Saturday,1,Northport,Commute,3.3,9.7,7.3,0,,,0,65.7,0,0,1,0,1.4,17.42,,,0,0.0,0.0,0.0,0,0,1,8.2,13.5,D0230,25,4.78,Standard,,0
R020632,C04087,2025-05-29,5,Thursday,0,Grand Junction,Leisure,2.4,9.8,4.4,1,1.2,6.0,0,70.9,0,0,0,0,1.0,10.41,,,0,0.0,0.0,10.41,1,0,0,9.2,9.0,D0741,11,4.77,Comfort,5,0
R020633,C00269,2025-06-07,2,Saturday,1,Lake City,Leisure,4.3,11.1,8.1,1,1.2,6.0,1,81.1,0,0,1,0,1.15,17.8,WINBACK_2025_06,Control,0,0.0,0.0,23.8,1,0,0,1.1,10.6,D1554,19,5.0,Premium,5,0
R020634,C09222,2025-11-30,16,Sunday,1,Northport,Commute,10.9,29.2,9.3,1,1.2,6.0,1,59.5,0,0,1,0,1.15,34.36,,,0,0.0,0.0,40.36,1,0,0,0.8,30.7,D0837,16,4.93,Standard,5,0
R020635,C11185,2025-02-01,18,Saturday,1,Lake City,Errand,4.4,16.1,8.2,0,,,0,44.8,0,0,1,0,1.15,19.27,,,0,0.0,0.0,19.27,1,0,0,5.7,16.6,D0195,14,4.81,Standard,5,0
R020636,C02084,2025-07-30,16,Wednesday,0,Mesa Vista,Commute,2.7,8.7,5.2,1,1.2,2.0,1,86.9,0,0,0,0,1.0,12.89,,,0,0.0,0.0,14.89,1,0,0,0.8,14.5,D0915,23,4.8,Standard,5,0
R020637,C07001,2025-06-23,19,Monday,0,Mesa Vista,Airport,14.2,36.9,7.5,1,1.2,7.0,1,58.6,1,0,0,0,1.0,38.98,WINBACK_2025_06,$5 ride credit,1,0.0,5.0,45.98,1,0,0,0.8,33.9,D0473,6,4.63,Comfort,,0
R020638,C01698,2025-10-11,18,Saturday,1,Mesa Vista,Commute,1.8,7.1,7.7,0,,,0,64.5,0,0,0,0,1.0,10.98,,,0,0.0,0.0,10.98,1,0,0,10.0,6.0,D1002,13,4.74,Comfort,4,0
R020639,C03858,2025-11-10,10,Monday,0,Mesa Vista,Commute,4.7,11.8,4.4,0,,,0,35.8,0,0,0,0,1.0,17.03,,,0,0.0,0.0,17.03,1,0,0,4.8,10.9,D1071,30,4.84,Standard,4,0
R020640,C02004,2025-07-07,6,Monday,0,Grand Junction,Business,3.0,8.1,11.8,0,,,0,90.4,1,0,0,0,1.0,11.07,,,0,0.0,0.0,11.07,1,0,0,13.2,6.9,D0317,5,4.71,Standard,4,0
R020641,C03358,2025-03-11,21,Tuesday,0,Lake City,Leisure,2.6,8.1,6.3,0,,,0,32.9,0,0,0,0,1.0,11.88,,,0,0.0,0.0,0.0,0,1,0,7.0,3.0,D1210,44,4.69,Standard,,0
R020642,C11572,2025-12-02,16,Tuesday,0,Lake City,Leisure,4.4,20.0,7.0,0,,,0,22.7,0,0,1,0,1.25,22.02,,,0,0.0,0.0,0.0,0,1,0,6.8,16.1,D0545,14,4.84,Comfort,,0
R020643,C01127,2025-03-25,7,Tuesday,0,Grand Junction,Errand,6.6,21.4,6.8,0,,,0,57.3,0,0,0,0,1.0,20.23,,,0,0.0,0.0,20.23,1,0,0,6.5,25.1,D1093,1,4.79,Standard,5,0
R020644,C06487,2025-12-11,18,Thursday,0,Northport,Errand,7.1,20.3,5.1,0,,,0,33.0,0,0,0,0,1.0,21.35,,,0,0.0,0.0,21.35,1,0,0,4.0,22.4,D1533,19,4.72,Standard,5,0
R020645,C09111,2025-04-09,13,Wednesday,0,Riverton,Airport,17.3,37.5,7.1,0,,,0,70.9,1,0,0,0,1.0,41.68,,,0,0.0,0.0,41.68,1,0,0,7.1,42.0,D0303,46,4.8,Standard,5,0
R020646,C01651,2025-05-09,9,Friday,0,Mesa Vista,Airport,19.0,48.1,7.2,1,1.2,4.0,1,70.7,0,0,0,0,1.0,49.75,,,0,0.0,0.0,53.75,1,0,0,1.2,52.7,D1422,9,4.65,Standard,5,0
R020647,C03820,2025-07-03,2,Thursday,0,Riverton,Leisure,6.3,18.3,6.6,0,,,0,81.7,0,0,0,0,1.0,18.42,,,0,0.0,0.0,18.42,1,0,0,7.0,26.5,D0201,27,5.0,Standard,1,0
R020648,C03139,2025-03-19,20,Wednesday,0,Lake City,Errand,7.0,20.3,8.9,1,4.2,7.0,0,52.3,1,0,0,0,1.0,22.18,,,0,0.0,0.0,22.18,1,0,0,7.9,17.3,D0046,12,4.7,Standard,5,0
R020649,C08371,2025-01-02,13,Thursday,0,Lake City,Errand,4.2,10.4,4.9,0,,,0,28.6,0,0,0,0,1.0,15.15,,,0,0.0,0.0,15.15,1,0,0,4.7,11.3,D1137,13,4.84,Standard,4,0
R020650,C05566,2025-11-29,20,Saturday,1,Mesa Vista,Business,7.2,17.3,6.9,0,,,0,55.3,0,0,0,0,1.0,22.56,,,0,0.0,0.0,22.56,1,0,0,7.2,22.7,D0473,7,4.87,Standard,5,1
R020651,C03899,2025-01-12,3,Sunday,1,Mesa Vista,Airport,16.0,36.2,10.1,0,,,0,29.1,0,0,1,0,1.25,52.43,,,0,0.0,0.0,52.43,1,0,0,13.5,35.9,D0519,4,4.79,Standard,,0
R020652,C05816,2025-02-15,7,Saturday,1,Northport,Airport,34.8,85.4,6.7,0,,,0,26.0,0,0,0,0,1.0,83.59,,,0,0.0,0.0,83.59,1,0,0,3.8,90.8,D1636,56,4.87,Premium,,0
R020653,C08565,2025-08-28,8,Thursday,0,Grand Junction,Airport,18.9,49.3,8.3,0,,,0,93.0,0,0,1,0,1.15,54.79,,,0,0.0,0.0,54.79,1,0,0,10.0,47.6,D0450,25,5.0,Comfort,5,0
R020654,C10904,2025-03-12,19,Wednesday,0,Riverton,Airport,12.3,30.8,6.4,1,2.9,3.0,0,40.2,0,0,0,0,1.0,31.56,,,0,0.0,0.0,31.56,1,0,0,7.7,29.8,D0731,11,4.89,Comfort,5,0
R020655,C02320,2025-03-21,17,Friday,0,Mesa Vista,Airport,14.4,36.3,13.1,0,,,0,53.6,0,1,1,0,1.4,54.88,,,0,0.0,0.0,0.0,0,1,0,17.8,38.2,D1276,10,4.98,Standard,,0
R020656,C07492,2025-03-12,13,Wednesday,0,Lake City,Errand,9.3,23.3,5.0,0,,,0,61.9,0,0,0,0,1.0,26.82,,,0,0.0,0.0,26.82,1,0,0,5.0,23.1,D1301,4,4.52,Standard,5,1
R020657,C07947,2025-02-22,10,Saturday,1,Riverton,Commute,6.6,17.5,10.9,1,5.0,3.0,0,36.5,1,0,0,0,1.0,18.77,,,0,0.0,0.0,18.77,1,0,0,9.8,21.6,D0543,30,4.69,Standard,5,0
R020658,C04925,2025-04-08,9,Tuesday,0,Grand Junction,Errand,2.7,12.2,6.8,1,2.6,5.0,1,69.6,0,0,1,0,1.6,18.33,,,0,0.0,0.0,23.33,1,0,0,3.9,8.7,D0905,18,4.77,Standard,5,0
R020659,C09308,2025-10-03,14,Friday,0,Lake City,Airport,20.8,45.8,6.4,1,1.2,5.0,1,66.8,0,0,0,0,1.0,51.66,,,0,0.0,0.0,56.66,1,0,0,2.8,55.5,D0633,12,4.98,Standard,2,0
R020660,C07457,2025-12-14,17,Sunday,1,Northport,Commute,4.8,16.4,8.7,0,,,0,30.0,0,0,1,0,1.4,23.12,,,0,0.0,0.0,23.12,1,0,0,10.1,25.0,D1364,17,4.77,Comfort,,0
R020661,C06411,2025-10-26,12,Sunday,1,Northport,Airport,15.2,31.1,6.9,0,,,0,78.2,0,0,1,0,1.25,47.17,,,0,0.0,0.0,47.17,1,0,0,5.2,29.2,D0021,20,4.7,Standard,5,0
R020662,C09398,2025-10-09,21,Thursday,0,Mesa Vista,Airport,14.7,31.4,4.5,1,1.2,3.0,0,61.8,0,0,0,0,1.0,38.64,,,0,0.0,0.0,38.64,1,0,0,6.9,29.4,D1701,3,4.66,Comfort,,0
R020663,C10912,2025-09-28,6,Sunday,1,Mesa Vista,Errand,23.6,50.0,6.3,1,1.2,2.0,1,82.9,0,0,0,0,1.0,58.13,,,0,0.0,0.0,60.13,1,0,0,0.8,49.8,D1022,3,4.91,Comfort,4,0
R020664,C01302,2025-05-02,9,Friday,0,Riverton,Leisure,29.4,76.5,6.8,0,,,0,60.2,1,0,0,0,1.0,71.19,,,0,0.0,0.0,71.19,1,0,0,6.0,77.3,D1101,42,5.0,Comfort,4,1
R020665,C03901,2025-02-22,4,Saturday,1,Mesa Vista,Business,6.5,12.8,8.4,0,,,0,31.6,0,0,0,0,1.0,20.36,,,0,0.0,0.0,20.36,1,0,0,9.4,16.2,D0449,45,4.89,Comfort,5,0
R020666,C07293,2025-05-05,18,Monday,0,Riverton,Commute,10.7,31.7,7.0,0,,,0,71.2,0,0,1,0,1.15,33.33,,,0,0.0,0.0,33.33,1,0,0,7.2,33.9,D1717,14,4.61,Standard,,0
R020667,C07903,2025-08-13,20,Wednesday,0,Lake City,Leisure,5.0,14.0,6.2,0,,,0,74.7,0,0,0,0,1.0,17.33,,,0,0.0,0.0,0.0,0,1,0,5.3,18.5,D1549,10,4.93,Standard,,0
R020668,C03881,2025-04-11,20,Friday,0,Mesa Vista,Commute,4.3,10.5,7.6,1,1.3,6.0,1,49.5,0,0,0,0,1.0,16.05,,,0,0.0,0.0,22.05,1,0,0,2.3,9.8,D0867,24,4.77,Standard,5,0
R020669,C10343,2025-12-09,18,Tuesday,0,Mesa Vista,Errand,13.3,35.8,9.7,0,,,0,45.6,1,1,0,0,1.0,37.18,,,0,0.0,0.0,37.18,1,0,0,11.0,40.5,D0442,22,4.45,Standard,5,0
R020670,C02758,2025-04-07,12,Monday,0,Lake City,Leisure,4.1,10.1,7.0,0,,,0,60.8,1,0,0,0,1.0,14.91,,,0,0.0,0.0,14.91,1,0,0,9.2,7.9,D1078,10,4.74,Standard,4,0
R020671,C01809,2025-10-09,17,Thursday,0,Lake City,Leisure,5.1,15.1,4.6,0,,,0,43.2,0,0,0,0,1.0,17.74,,,0,0.0,0.0,17.74,1,0,0,3.5,18.1,D0844,26,4.95,Standard,,0
R020672,C05544,2025-10-26,22,Sunday,1,Riverton,Commute,9.0,24.7,7.5,0,,,0,74.1,0,0,0,0,1.0,24.5,,,0,0.0,0.0,24.5,1,0,0,9.1,23.8,D0162,22,4.93,Comfort,5,0
R020673,C03942,2025-05-11,20,Sunday,1,Mesa Vista,Leisure,6.5,17.9,6.1,0,,,0,60.2,1,0,0,0,1.0,21.48,,,0,0.0,0.0,21.48,1,0,0,7.5,23.7,D1089,5,4.75,Standard,,0
R020674,C04336,2025-07-31,18,Thursday,0,Lake City,Airport,10.1,26.6,5.2,0,,,0,96.2,0,0,0,0,1.0,28.92,,,0,0.0,0.0,28.92,1,0,0,5.3,34.8,D1348,24,4.82,Standard,5,0
R020675,C00668,2025-11-14,8,Friday,0,Northport,Business,7.1,21.1,9.9,0,,,0,32.1,0,0,0,0,1.0,21.52,,,0,0.0,0.0,21.52,1,0,0,10.6,21.8,D0652,49,4.84,Standard,5,0
R020676,C06746,2025-10-04,18,Saturday,1,Mesa Vista,Business,3.6,13.0,5.2,0,,,0,63.6,0,0,0,0,1.0,15.39,,,0,0.0,0.0,15.39,1,0,0,7.7,14.4,D1097,4,4.76,Comfort,5,0
R020677,C09146,2025-10-13,17,Monday,0,Lake City,Commute,2.6,11.2,4.9,0,,,0,57.3,0,0,0,0,1.0,12.56,,,0,0.0,0.0,12.56,1,0,0,5.7,16.2,D0786,22,4.73,Standard,5,0
R020678,C05146,2025-11-25,6,Tuesday,0,Northport,Business,11.7,29.3,7.2,1,1.2,4.0,1,47.7,0,0,0,0,1.0,31.29,,,0,0.0,0.0,35.29,1,0,0,1.9,27.7,D0746,31,4.69,Standard,,0
R020679,C04595,2025-05-16,16,Friday,0,Grand Junction,Leisure,15.6,37.9,7.0,1,1.2,4.0,0,61.5,0,0,1,0,1.15,45.34,,,0,0.0,0.0,45.34,1,0,0,8.0,40.2,D0697,17,5.0,Standard,5,0
R020680,C11378,2025-10-29,4,Wednesday,0,Mesa Vista,Business,11.4,27.0,7.8,0,,,0,50.7,0,0,0,0,1.0,31.96,,,0,0.0,0.0,31.96,1,0,0,8.1,23.6,D1038,17,4.83,Premium,5,0
R020681,C07229,2025-04-26,2,Saturday,1,Mesa Vista,Airport,11.2,23.1,9.1,0,,,0,69.7,1,0,1,0,1.4,43.06,,,0,0.0,0.0,43.06,1,0,0,12.5,23.8,D1340,20,4.94,Standard,5,0
R020682,C04503,2025-07-18,19,Friday,0,Northport,Leisure,4.4,14.9,8.3,0,,,0,83.3,0,0,1,0,1.25,19.36,,,0,0.0,0.0,19.36,1,0,0,7.4,19.0,D0900,34,4.59,Standard,5,0
R020683,C02092,2025-10-05,0,Sunday,1,Lake City,Airport,24.4,55.3,7.9,0,,,0,68.1,0,0,1,0,1.4,83.97,,,0,0.0,0.0,83.97,1,0,0,8.3,55.1,D0156,23,4.5,Standard,5,0
R020684,C07556,2025-07-20,5,Sunday,1,Northport,Business,13.0,33.2,6.9,0,,,0,77.2,0,0,1,0,1.15,39.55,,,0,0.0,0.0,39.55,1,0,0,8.1,38.9,D0459,18,4.83,Standard,2,0
R020685,C00587,2025-09-09,10,Tuesday,0,Grand Junction,Airport,9.6,23.7,5.9,1,1.2,3.0,1,73.4,0,0,0,0,1.0,25.92,,,0,0.0,0.0,28.92,1,0,0,0.8,24.9,D0276,14,4.67,Standard,4,0
R020686,C04904,2025-07-08,12,Tuesday,0,Lake City,Leisure,4.8,15.7,5.6,0,,,0,91.5,0,0,0,0,1.0,17.36,,,0,0.0,0.0,17.36,1,0,0,8.3,17.1,D0667,41,5.0,Standard,5,0
R020687,C10316,2025-10-24,7,Friday,0,Northport,Airport,6.9,21.7,10.2,0,,,0,61.2,1,0,1,0,1.25,26.64,,,0,0.0,0.0,26.64,1,0,0,9.8,23.0,D1695,12,4.89,Standard,,0
R020688,C10617,2025-07-26,16,Saturday,1,Northport,Errand,7.9,21.4,8.9,1,1.2,4.0,0,80.8,1,0,0,0,1.0,22.98,,,0,0.0,0.0,22.98,1,0,0,8.2,24.2,D0393,8,4.91,Standard,5,0
R020689,C07733,2025-08-28,13,Thursday,0,Lake City,Leisure,3.3,9.1,5.8,0,,,0,70.0,0,0,0,0,1.0,13.31,,,0,0.0,0.0,13.31,1,0,0,8.1,8.8,D1307,24,4.75,Standard,5,0
